ensembl_gene_id,symbol,type,entrez_id
ENSG00000223617,LINC00370,mRNA,105370357
ENSG00000231019,LINC00373,lncRNA,105370306
ENSG00000232954,LINC00374,mRNA,106144531
ENSG00000226370,LINC00375,lncRNA,104355140
ENSG00000227564,LINC00376,mRNA,104355293
ENSG00000229246,LINC00377,lncRNA,103724386
ENSG00000225249,LINC00378,mRNA,101926930
ENSG00000229557,LINC00379,mRNA,100874150
ENSG00000234625,LINC00380,lncRNA,101930747
ENSG00000226240,LINC00381,lncRNA,100874151
ENSG00000229175,LINC00382,mRNA,101927195
ENSG00000235221,LINC00383,mRNA,103689913
ENSG00000232117,LINC00384,lncRNA,102157400
ENSG00000232643,LINC00385,mRNA,105370141
ENSG00000231914,LINC00387,mRNA,100874152
ENSG00000229788,LINC00388,mRNA,100874153
ENSG00000226519,LINC00390,lncRNA,105370183
ENSG00000238230,LINC00391,mRNA,101927248
ENSG00000228295,LINC00392,lncRNA,100874155
ENSG00000224853,LINC00393,lncRNA,100874156
ENSG00000231061,LINC00395,lncRNA,100874157
ENSG00000231428,LINC00396,mRNA,104355146
ENSG00000223404,LINC00397,lncRNA,101930749
ENSG00000237879,LINC00398,mRNA,100874158
ENSG00000229792,LINC00399,mRNA,104326054
ENSG00000229928,LINC00400,mRNA,100874159
ENSG00000235532,LINC00402,lncRNA,100507612
ENSG00000229520,LINC00404,lncRNA,100874160
ENSG00000237585,LINC00407,lncRNA,106144541
ENSG00000226250,LINC00408,lncRNA,100652856
ENSG00000231674,LINC00410,mRNA,144776
ENSG00000229599,LINC00411,mRNA,100874161
ENSG00000234772,LINC00412,lncRNA,102723332
ENSG00000231983,LINC00415,mRNA,107984009
ENSG00000236834,LINC00421,mRNA,100287114
ENSG00000226968,LINC00423,lncRNA,100874167
ENSG00000226722,LINC00424,mRNA,100874182
ENSG00000238121,LINC00426,lncRNA,100188949
ENSG00000236463,LINC00427,mRNA,100507040
ENSG00000229546,LINC00428,mRNA,104355147
ENSG00000233528,LINC00430,lncRNA,106144533
ENSG00000225760,LINC00431,lncRNA,104355135
ENSG00000229443,LINC00433,mRNA,100874168
ENSG00000227336,LINC00434,mRNA,100874169
ENSG00000236354,LINC00437,lncRNA,101929121
ENSG00000234660,LINC00440,mRNA,100874172
ENSG00000232685,LINC00442,mRNA,348021
ENSG00000230156,LINC00443,lncRNA,100874173
ENSG00000236036,LINC00445,mRNA,100507114
ENSG00000229249,LINC00446,mRNA,100874175
ENSG00000228669,LINC00448,mRNA,100874176
ENSG00000203441,LINC00449,lncRNA,106478991
ENSG00000229373,LINC00452,lncRNA,643365
ENSG00000226921,LINC00454,lncRNA,100874178
ENSG00000233124,LINC00456,mRNA,103625683
ENSG00000225179,LINC00457,mRNA,100874179
ENSG00000234787,LINC00458,mRNA,100507428
ENSG00000229307,LINC00459,mRNA,100874180
ENSG00000233532,LINC00460,mRNA,728192
ENSG00000245526,LINC00461,lncRNA,645323
ENSG00000233610,LINC00462,mRNA,100129597
ENSG00000234056,LINC00463,lncRNA,101928922
ENSG00000224209,LINC00466,lncRNA,199899
ENSG00000153363,LINC00467,lncRNA,84791
ENSG00000177338,LINC00469,mRNA,283982
ENSG00000132204,LINC00470,mRNA,56651
ENSG00000181798,LINC00471,lncRNA,151477
ENSG00000233237,LINC00472,mRNA,79940
ENSG00000204148,LINC00474,lncRNA,58483
ENSG00000225511,LINC00475,lncRNA,158314
ENSG00000197503,LINC00477,lncRNA,144360
ENSG00000236384,LINC00479,lncRNA,150135
ENSG00000185168,LINC00482,lncRNA,284185
ENSG00000235641,LINC00484,mRNA,100129347
ENSG00000258169,LINC00485,lncRNA,283432
ENSG00000230876,LINC00486,lncRNA,285045
ENSG00000205837,LINC00487,lncRNA,400941
ENSG00000214381,LINC00488,mRNA,677779
ENSG00000225759,LINC00489,lncRNA,100861522
ENSG00000250682,LINC00491,mRNA,285708
ENSG00000250958,LINC00492,mRNA,100861468
ENSG00000235621,LINC00494,lncRNA,284749
ENSG00000248397,LINC00498,mRNA,105377446
ENSG00000251372,LINC00499,mRNA,100874047
ENSG00000249381,LINC00500,lncRNA,106480440
ENSG00000203645,LINC00501,lncRNA,100820709
ENSG00000224851,LINC00502,mRNA,100874184
ENSG00000248360,LINC00504,lncRNA,201853
ENSG00000256193,LINC00507,mRNA,100862680
ENSG00000256971,LINC00508,lncRNA,104472718
ENSG00000227036,LINC00511,mRNA,400619
ENSG00000233559,LINC00513,lncRNA,100506860
ENSG00000259091,LINC00517,mRNA,400208
ENSG00000183674,LINC00518,mRNA,221718
ENSG00000258955,LINC00519,lncRNA,161342
ENSG00000258791,LINC00520,lncRNA,645687
ENSG00000196273,LINC00523,mRNA,283601
ENSG00000259023,LINC00524,lncRNA,338002
ENSG00000146666,LINC00525,mRNA,84847
ENSG00000264575,LINC00526,lncRNA,147525
ENSG00000269220,LINC00528,lncRNA,200298
ENSG00000236827,LINC00529,mRNA,83647
ENSG00000235570,LINC00533,lncRNA,387055
ENSG00000253394,LINC00534,mRNA,100874052
ENSG00000249917,LINC00536,lncRNA,100859921
ENSG00000281664,LINC00538,lncRNA,100861504
ENSG00000224429,LINC00539,mRNA,100652865
ENSG00000260704,LINC00543,lncRNA,100132234
ENSG00000122043,LINC00544,mRNA,440131
ENSG00000236094,LINC00545,lncRNA,440132
ENSG00000275226,LINC00547,mRNA,400121
ENSG00000281778,LINC00550,mRNA,338862
ENSG00000272274,LINC00551,lncRNA,283483
ENSG00000279770,LINC00552,mRNA,100130386
ENSG00000260738,LINC00554,mRNA,100861542
ENSG00000261057,LINC00555,mRNA,100861543
ENSG00000260131,LINC00556,lncRNA,100861551
ENSG00000260962,LINC00557,lncRNA,100861544
ENSG00000261517,LINC00558,lncRNA,100861552
ENSG00000261446,LINC00559,mRNA,100874187
ENSG00000261666,LINC00560,mRNA,100861553
ENSG00000261206,LINC00561,mRNA,100861545
ENSG00000260388,LINC00562,mRNA,100861549
ENSG00000261097,LINC00563,mRNA,100861554
ENSG00000260094,LINC00564,mRNA,100861546
ENSG00000261498,LINC00566,mRNA,100861547
ENSG00000259831,LINC00567,lncRNA,283486
ENSG00000224177,LINC00570,lncRNA,100874055
ENSG00000223685,LINC00571,mRNA,100874188
ENSG00000224405,LINC00572,mRNA,100861573
ENSG00000231690,LINC00574,lncRNA,80069
ENSG00000231782,LINC00575,lncRNA,439934
ENSG00000228221,LINC00578,lncRNA,100505566
ENSG00000280989,LINC00581,mRNA,100874531
ENSG00000229228,LINC00582,mRNA,100287814
ENSG00000205636,LINC00583,mRNA,100113404
ENSG00000204250,LINC00587,lncRNA,414319
ENSG00000215117,LINC00588,mRNA,26138
ENSG00000251191,LINC00589,lncRNA,619351
ENSG00000258279,LINC00592,mRNA,283404
ENSG00000230417,LINC00595,mRNA,414243
ENSG00000259334,LINC00596,mRNA,102724845
ENSG00000215483,LINC00598,mRNA,646982
ENSG00000235180,LINC00601,mRNA,101101772
ENSG00000281832,LINC00602,lncRNA,441177
ENSG00000250048,LINC00603,lncRNA,102467077
ENSG00000250585,LINC00604,mRNA,106144578
ENSG00000251533,LINC00605,lncRNA,100131366
ENSG00000226567,LINC00606,mRNA,285370
ENSG00000235770,LINC00607,lncRNA,646324
ENSG00000236445,LINC00608,lncRNA,151300
ENSG00000257585,LINC00609,mRNA,101101773
ENSG00000214851,LINC00612,mRNA,253128
ENSG00000248330,LINC00613,mRNA,100507528
ENSG00000196243,LINC00615,mRNA,439916
ENSG00000248307,LINC00616,lncRNA,641365
ENSG00000225163,LINC00618,mRNA,145249
ENSG00000224514,LINC00620,lncRNA,285375
ENSG00000262619,LINC00621,mRNA,100996930
ENSG00000260941,LINC00622,lncRNA,644242
ENSG00000226067,LINC00623,lncRNA,728855
ENSG00000278811,LINC00624,mRNA,100289211
ENSG00000225826,LINC00626,lncRNA,79100
ENSG00000280924,LINC00628,lncRNA,127841
ENSG00000227060,LINC00629,lncRNA,100506757
ENSG00000223546,LINC00630,mRNA,100287765
ENSG00000203930,LINC00632,mRNA,286411
ENSG00000241469,LINC00635,lncRNA,151658
ENSG00000240423,LINC00636,mRNA,285205
ENSG00000258701,LINC00638,mRNA,196872
ENSG00000259070,LINC00639,lncRNA,283547
ENSG00000258479,LINC00640,mRNA,283553
ENSG00000258441,LINC00641,lncRNA,283624
ENSG00000233208,LINC00642,lncRNA,400238
ENSG00000259142,LINC00644,lncRNA,101954204
ENSG00000258548,LINC00645,lncRNA,100505967
ENSG00000259129,LINC00648,lncRNA,100506433
ENSG00000237945,LINC00649,mRNA,100506334
ENSG00000179935,LINC00652,mRNA,29075
ENSG00000205181,LINC00654,lncRNA,149837
ENSG00000233746,LINC00656,mRNA,200261
ENSG00000226995,LINC00658,mRNA,100507629
ENSG00000228705,LINC00659,lncRNA,100652730
ENSG00000205396,LINC00661,lncRNA,126536
ENSG00000261824,LINC00662,lncRNA,148189
ENSG00000266904,LINC00663,lncRNA,284440
ENSG00000268658,LINC00664,lncRNA,400680
ENSG00000232677,LINC00665,mRNA,100506930
ENSG00000263753,LINC00667,mRNA,339290
ENSG00000265933,LINC00668,lncRNA,400643
ENSG00000179136,LINC00670,lncRNA,284034
ENSG00000213373,LINC00671,mRNA,388387
ENSG00000237854,LINC00674,mRNA,100499466
ENSG00000234854,LINC00676,mRNA,101409253
ENSG00000259717,LINC00677,lncRNA,105370683
ENSG00000254934,LINC00678,lncRNA,101410541
ENSG00000215190,LINC00680,mRNA,106660612
ENSG00000255494,LINC00681,lncRNA,101409254
ENSG00000245870,LINC00682,lncRNA,101927074
ENSG00000266256,LINC00683,lncRNA,400660
ENSG00000226179,LINC00685,lncRNA,283981
ENSG00000237687,LINC00686,mRNA,140865
ENSG00000228422,LINC00687,mRNA,728450
ENSG00000231419,LINC00689,mRNA,154822
ENSG00000233570,LINC00690,lncRNA,100996597
ENSG00000224074,LINC00691,mRNA,152024
ENSG00000230891,LINC00692,mRNA,285326
ENSG00000244342,LINC00698,lncRNA,285401
ENSG00000234962,LINC00700,lncRNA,282980
ENSG00000234556,LINC00701,mRNA,399708
ENSG00000233117,LINC00702,lncRNA,100652988
ENSG00000224382,LINC00703,lncRNA,100507059
ENSG00000225269,LINC00705,mRNA,338588
ENSG00000281186,LINC00706,lncRNA,100652997
ENSG00000238266,LINC00707,lncRNA,100507127
ENSG00000232170,LINC00708,lncRNA,100507143
ENSG00000230014,LINC00709,mRNA,100507163
ENSG00000229240,LINC00710,lncRNA,254312
ENSG00000254275,LINC00824,mRNA,101927774
ENSG00000280809,LINC00836,lncRNA,101929052
ENSG00000235824,LINC00837,mRNA,100507605
ENSG00000261683,LINC00838,mRNA,100505583
ENSG00000185904,LINC00839,mRNA,84856
ENSG00000226808,LINC00840,lncRNA,100506835
ENSG00000233395,LINC00841,mRNA,283033
ENSG00000285294,LINC00842,lncRNA,643650
ENSG00000237949,LINC00844,mRNA,100507008
ENSG00000227244,LINC00845,lncRNA,100507058
ENSG00000245060,LINC00847,mRNA,729678
ENSG00000280752,LINC00850,lncRNA,101241891
ENSG00000237282,LINC00851,lncRNA,440757
ENSG00000231177,LINC00852,lncRNA,84657
ENSG00000224805,LINC00853,lncRNA,100874253
ENSG00000230417,LINC00856,lncRNA,100132987
ENSG00000237523,LINC00857,lncRNA,439990
ENSG00000229404,LINC00858,mRNA,170425
ENSG00000245164,LINC00861,lncRNA,100130231
ENSG00000203721,LINC00862,mRNA,554279
ENSG00000224914,LINC00863,lncRNA,439994
ENSG00000232229,LINC00865,mRNA,643529
ENSG00000232139,LINC00867,lncRNA,100506126
ENSG00000267535,LINC00868,mRNA,283994
ENSG00000277147,LINC00869,mRNA,57234
ENSG00000243083,LINC00870,lncRNA,201617
ENSG00000258700,LINC00871,mRNA,100506412
ENSG00000241163,LINC00877,mRNA,285286
ENSG00000239589,LINC00879,lncRNA,255025
ENSG00000243629,LINC00880,mRNA,339894
ENSG00000241135,LINC00881,lncRNA,100498859
ENSG00000242759,LINC00882,lncRNA,100302640
ENSG00000224652,LINC00885,lncRNA,401109
ENSG00000240875,LINC00886,mRNA,730091
ENSG00000214145,LINC00887,mRNA,100131551
ENSG00000240024,LINC00888,lncRNA,100505687
ENSG00000281852,LINC00891,lncRNA,441501
ENSG00000233093,LINC00892,mRNA,100128420
ENSG00000281548,LINC00895,lncRNA,150185
ENSG00000236499,LINC00896,lncRNA,150197
ENSG00000205634,LINC00898,lncRNA,400932
ENSG00000231711,LINC00899,mRNA,100271722
ENSG00000246100,LINC00900,lncRNA,283143
ENSG00000242385,LINC00901,mRNA,100506724
ENSG00000241397,LINC00903,lncRNA,100861506
ENSG00000271171,LINC00904,mRNA,100652909
ENSG00000167459,LINC00905,mRNA,148231
ENSG00000267339,LINC00906,mRNA,148145
ENSG00000267586,LINC00907,mRNA,284260
ENSG00000188825,LINC00910,mRNA,100130581
ENSG00000259107,LINC00911,mRNA,100996280
ENSG00000168367,LINC00917,mRNA,732275
ENSG00000260268,LINC00919,mRNA,100505619
ENSG00000246898,LINC00920,lncRNA,100505865
ENSG00000281005,LINC00921,mRNA,283876
ENSG00000261742,LINC00922,lncRNA,283867
ENSG00000251209,LINC00923,mRNA,91948
ENSG00000259134,LINC00924,mRNA,145820
ENSG00000247982,LINC00926,lncRNA,283663
ENSG00000259361,LINC00927,lncRNA,283688
ENSG00000259218,LINC00928,lncRNA,283761
ENSG00000259150,LINC00929,mRNA,503519
ENSG00000258647,LINC00930,lncRNA,100144604
ENSG00000259728,LINC00933,lncRNA,100506874
ENSG00000281196,LINC00934,lncRNA,144742
ENSG00000226091,LINC00937,lncRNA,389634
ENSG00000273015,LINC00938,lncRNA,400027
ENSG00000249267,LINC00939,lncRNA,400084
ENSG00000235049,LINC00940,mRNA,100271702
ENSG00000235884,LINC00941,lncRNA,100287314
ENSG00000249628,LINC00942,mRNA,100292680
ENSG00000189238,LINC00943,lncRNA,100507206
ENSG00000256128,LINC00944,lncRNA,387895
ENSG00000232539,LINC00945,lncRNA,101930746
ENSG00000204092,LINC00951,mRNA,401260
ENSG00000228784,LINC00954,lncRNA,400946
ENSG00000216560,LINC00955,mRNA,285492
ENSG00000235314,LINC00957,lncRNA,255031
ENSG00000251381,LINC00958,mRNA,100506305
ENSG00000242516,LINC00960,mRNA,401074
ENSG00000204054,LINC00963,mRNA,100506190
ENSG00000249816,LINC00964,mRNA,157381
ENSG00000253138,LINC00967,lncRNA,100505659
ENSG00000246430,LINC00968,lncRNA,100507632
ENSG00000203601,LINC00970,mRNA,101978719
ENSG00000242641,LINC00971,lncRNA,440970
ENSG00000225128,LINC00972,mRNA,105375380
ENSG00000240476,LINC00973,mRNA,100506377
ENSG00000226629,LINC00974,lncRNA,147093
ENSG00000237248,LINC00987,lncRNA,100499405
ENSG00000250334,LINC00989,mRNA,100506035
ENSG00000248663,LINC00992,mRNA,728342
ENSG00000235687,LINC00993,mRNA,101929520
ENSG00000189196,LINC00994,lncRNA,100287879
ENSG00000242258,LINC00996,lncRNA,285972
ENSG00000281332,LINC00997,mRNA,401321
ENSG00000230724,LINC01001,mRNA,100133161
ENSG00000282508,LINC01002,lncRNA,399844
ENSG00000261455,LINC01003,lncRNA,100128822
ENSG00000228393,LINC01004,lncRNA,100216546
ENSG00000228564,LINC01005,lncRNA,100506050
ENSG00000233123,LINC01007,mRNA,100506527
ENSG00000236700,LINC01010,mRNA,154092
ENSG00000244041,LINC01011,mRNA,401232
ENSG00000228495,LINC01013,mRNA,100507254
ENSG00000223941,LINC01014,mRNA,100874330
ENSG00000224582,LINC01015,lncRNA,100507362
ENSG00000249346,LINC01016,lncRNA,100507584
ENSG00000250716,LINC01017,lncRNA,102467075
ENSG00000250056,LINC01018,mRNA,255167
ENSG00000248118,LINC01019,lncRNA,285577
ENSG00000215231,LINC01020,mRNA,340094
ENSG00000232715,LINC01022,lncRNA,105375616
ENSG00000272523,LINC01023,lncRNA,100652853
ENSG00000267603,LINC01028,lncRNA,101928141
ENSG00000265843,LINC01029,lncRNA,101927715
ENSG00000253799,LINC01030,lncRNA,101937451
ENSG00000232077,LINC01031,mRNA,101929184
ENSG00000249069,LINC01033,lncRNA,104355136
ENSG00000224933,LINC01034,mRNA,106144601
ENSG00000226486,LINC01035,mRNA,106144592
ENSG00000230426,LINC01036,mRNA,104169671
ENSG00000229011,LINC01038,mRNA,102724076
ENSG00000234168,LINC01039,mRNA,104355149
ENSG00000226037,LINC01040,mRNA,105370308
ENSG00000260343,LINC01043,lncRNA,101928752
ENSG00000223626,LINC01044,mRNA,104266956
ENSG00000233405,LINC01046,mRNA,103689843
ENSG00000232225,LINC01047,mRNA,105616982
ENSG00000230390,LINC01048,lncRNA,103695431
ENSG00000234384,LINC01049,lncRNA,101927224
ENSG00000271216,LINC01050,mRNA,103689845
ENSG00000234767,LINC01052,lncRNA,105370242
ENSG00000238169,LINC01053,mRNA,102723318
ENSG00000229723,LINC01054,mRNA,104355150
ENSG00000235366,LINC01055,lncRNA,103752581
ENSG00000237119,LINC01056,mRNA,100144597
ENSG00000225039,LINC01058,lncRNA,103724387
ENSG00000249378,LINC01060,mRNA,401164
ENSG00000232065,LINC01063,mRNA,101929769
ENSG00000237092,LINC01065,lncRNA,102723875
ENSG00000230403,LINC01066,lncRNA,106144544
ENSG00000236053,LINC01067,lncRNA,107080624
ENSG00000227676,LINC01068,lncRNA,103724388
ENSG00000236133,LINC01069,lncRNA,101927176
ENSG00000260102,LINC01070,mRNA,101928698
ENSG00000236076,LINC01072,lncRNA,104355137
ENSG00000227611,LINC01074,mRNA,106144607
ENSG00000230142,LINC01075,lncRNA,103752583
ENSG00000225105,LINC01076,mRNA,106144602
ENSG00000233456,LINC01077,mRNA,107080621
ENSG00000223880,LINC01078,mRNA,106144536
ENSG00000229609,LINC01079,lncRNA,106146146
ENSG00000281721,LINC01080,mRNA,101515984
ENSG00000268754,LINC01081,mRNA,101154687
ENSG00000269186,LINC01082,lncRNA,100506542
ENSG00000248698,LINC01085,mRNA,152742
ENSG00000224559,LINC01087,lncRNA,101927994
ENSG00000249307,LINC01088,lncRNA,100505875
ENSG00000212694,LINC01089,mRNA,338799
ENSG00000231689,LINC01090,lncRNA,104355152
ENSG00000249464,LINC01091,mRNA,285419
ENSG00000249173,LINC01093,mRNA,100506229
ENSG00000251442,LINC01094,lncRNA,100505702
ENSG00000248809,LINC01095,lncRNA,100505545
ENSG00000246095,LINC01096,lncRNA,285548
ENSG00000281202,LINC01097,mRNA,285547
ENSG00000231171,LINC01098,mRNA,285501
ENSG00000251504,LINC01099,mRNA,101928656
ENSG00000242107,LINC01100,lncRNA,730109
ENSG00000280409,LINC01101,lncRNA,84931
ENSG00000235597,LINC01102,lncRNA,150568
ENSG00000234781,LINC01103,mRNA,101927360
ENSG00000232084,LINC01104,mRNA,150577
ENSG00000175772,LINC01106,mRNA,151009
ENSG00000225493,LINC01107,mRNA,151171
ENSG00000226673,LINC01108,lncRNA,102216342
ENSG00000271167,LINC01109,lncRNA,102216341
ENSG00000254300,LINC01111,mRNA,101926978
ENSG00000234177,LINC01114,mRNA,284998
ENSG00000237667,LINC01115,mRNA,339822
ENSG00000163364,LINC01116,mRNA,375295
ENSG00000224577,LINC01117,lncRNA,102724224
ENSG00000222005,LINC01118,mRNA,388948
ENSG00000239332,LINC01119,mRNA,100134259
ENSG00000223631,LINC01120,mRNA,389043
ENSG00000205054,LINC01121,mRNA,400952
ENSG00000233723,LINC01122,lncRNA,400955
ENSG00000204588,LINC01123,lncRNA,440894
ENSG00000222033,LINC01124,lncRNA,440925
ENSG00000279873,LINC01126,lncRNA,100129726
ENSG00000281162,LINC01127,mRNA,100506328
ENSG00000228794,LINC01128,lncRNA,643837
ENSG00000227630,LINC01132,lncRNA,100506810
ENSG00000224259,LINC01133,mRNA,100505633
ENSG00000236423,LINC01134,mRNA,100133612
ENSG00000234807,LINC01135,mRNA,100131060
ENSG00000274020,LINC01138,lncRNA,388685
ENSG00000215808,LINC01139,mRNA,339535
ENSG00000267272,LINC01140,lncRNA,339524
ENSG00000236963,LINC01141,mRNA,339505
ENSG00000224286,LINC01142,mRNA,284688
ENSG00000237751,LINC01143,lncRNA,104355141
ENSG00000281912,LINC01144,lncRNA,400752
ENSG00000272419,LINC01145,mRNA,103091866
ENSG00000258826,LINC01147,mRNA,101928791
ENSG00000258804,LINC01148,mRNA,283585
ENSG00000230174,LINC01149,lncRNA,101929111
ENSG00000229671,LINC01150,mRNA,101927624
ENSG00000253819,LINC01151,mRNA,104266958
ENSG00000256124,LINC01152,mRNA,102606463
ENSG00000227143,LINC01153,lncRNA,101927889
ENSG00000257477,LINC01154,lncRNA,106144575
ENSG00000229743,LINC01159,lncRNA,102682016
ENSG00000231346,LINC01160,mRNA,100129269
ENSG00000232790,LINC01162,lncRNA,104355138
ENSG00000280953,LINC01163,lncRNA,101927381
ENSG00000189275,LINC01164,lncRNA,399827
ENSG00000229081,LINC01165,lncRNA,100128830
ENSG00000232903,LINC01166,mRNA,101927590
ENSG00000224758,LINC01167,lncRNA,103695432
ENSG00000240707,LINC01168,lncRNA,399829
ENSG00000259471,LINC01169,mRNA,102723165
ENSG00000253807,LINC01170,mRNA,103724389
ENSG00000280744,LINC01173,lncRNA,106144537
ENSG00000281404,LINC01176,mRNA,100506516
ENSG00000261397,LINC01177,lncRNA,104355218
ENSG00000249500,LINC01179,lncRNA,101928151
ENSG00000266979,LINC01180,mRNA,101927017
ENSG00000250929,LINC01181,mRNA,379034
ENSG00000250634,LINC01182,lncRNA,101929071
ENSG00000236751,LINC01186,mRNA,101927574
ENSG00000249601,LINC01187,mRNA,100507267
ENSG00000232827,LINC01189,lncRNA,643648
ENSG00000234199,LINC01191,mRNA,440900
ENSG00000241369,LINC01192,mRNA,647107
ENSG00000258710,LINC01193,mRNA,348120
ENSG00000248131,LINC01194,mRNA,404663
ENSG00000261075,LINC01195,mRNA,104266959
ENSG00000231817,LINC01198,lncRNA,101929344
ENSG00000228659,LINC01201,mRNA,104266960
ENSG00000280776,LINC01202,lncRNA,104326188
ENSG00000226985,LINC01203,lncRNA,100133123
ENSG00000229563,LINC01204,lncRNA,101927528
ENSG00000228980,LINC01205,mRNA,401082
ENSG00000242512,LINC01206,mRNA,100996490
ENSG00000223715,LINC01208,mRNA,100505547
ENSG00000228308,LINC01209,mRNA,101928684
ENSG00000239513,LINC01210,lncRNA,100507274
ENSG00000244541,LINC01213,lncRNA,101927992
ENSG00000243550,LINC01214,mRNA,101928022
ENSG00000271856,LINC01215,mRNA,101929623
ENSG00000250223,LINC01216,mRNA,100874275
ENSG00000251219,LINC01217,lncRNA,100874276
ENSG00000251636,LINC01218,mRNA,107986233
ENSG00000232987,LINC01219,mRNA,104355220
ENSG00000259687,LINC01220,lncRNA,731223
ENSG00000235492,LINC01221,lncRNA,104266961
ENSG00000233410,LINC01222,mRNA,102800316
ENSG00000269416,LINC01224,mRNA,104472717
ENSG00000284543,LINC01226,mRNA,284551
ENSG00000260737,LINC01227,lncRNA,101928276
ENSG00000261082,LINC01228,lncRNA,104266962
ENSG00000260876,LINC01229,lncRNA,101928248
ENSG00000281769,LINC01230,lncRNA,102800446
ENSG00000236511,LINC01231,mRNA,101929247
ENSG00000280734,LINC01232,lncRNA,102725509
ENSG00000269364,LINC01233,lncRNA,100128139
ENSG00000249550,LINC01234,lncRNA,100506465
ENSG00000270547,LINC01235,lncRNA,401492
ENSG00000233806,LINC01237,lncRNA,101927289
ENSG00000237940,LINC01238,mRNA,102723927
ENSG00000234840,LINC01239,mRNA,441389
ENSG00000236306,LINC01241,mRNA,101929582
ENSG00000280683,LINC01242,lncRNA,401497
ENSG00000260720,LINC01243,lncRNA,101929620
ENSG00000227007,LINC01247,mRNA,101929390
ENSG00000224128,LINC01248,lncRNA,102723818
ENSG00000231532,LINC01249,lncRNA,727982
ENSG00000234423,LINC01250,lncRNA,101927554
ENSG00000247157,LINC01252,mRNA,338817
ENSG00000260913,LINC01254,lncRNA,101927350
ENSG00000267252,LINC01255,mRNA,101927433
ENSG00000251398,LINC01256,lncRNA,104355285
ENSG00000204603,LINC01257,lncRNA,116437
ENSG00000249534,LINC01258,mRNA,101928776
ENSG00000249667,LINC01259,mRNA,106144599
ENSG00000283440,LINC01260,mRNA,79015
ENSG00000250739,LINC01262,lncRNA,101928971
ENSG00000229630,LINC01264,lncRNA,104266963
ENSG00000224957,LINC01266,mRNA,101927215
ENSG00000251576,LINC01267,mRNA,101927565
ENSG00000258689,LINC01269,mRNA,103695436
ENSG00000203999,LINC01270,mRNA,284751
ENSG00000233077,LINC01271,mRNA,101927586
ENSG00000231742,LINC01273,mRNA,101927541
ENSG00000237595,LINC01275,mRNA,101927512
ENSG00000226917,LINC01276,mRNA,103106903
ENSG00000229017,LINC01277,mRNA,100507489
ENSG00000235437,LINC01278,mRNA,92249
ENSG00000224391,LINC01280,lncRNA,101928232
ENSG00000235304,LINC01281,mRNA,286442
ENSG00000236747,LINC01282,lncRNA,101927449
ENSG00000234191,LINC01283,lncRNA,107985711
ENSG00000230317,LINC01284,mRNA,101926971
ENSG00000203650,LINC01285,mRNA,101928287
ENSG00000234722,LINC01287,lncRNA,103724390
ENSG00000254344,LINC01288,lncRNA,103689844
ENSG00000253734,LINC01289,mRNA,286184
ENSG00000260468,LINC01290,lncRNA,106144584
ENSG00000204792,LINC01291,mRNA,102724515
ENSG00000230836,LINC01293,mRNA,101927861
ENSG00000274827,LINC01297,mRNA,115694671
ENSG00000253351,LINC01298,mRNA,619344
ENSG00000254081,LINC01299,lncRNA,286186
ENSG00000253595,LINC01300,mRNA,731779
ENSG00000251396,LINC01301,mRNA,100505532
ENSG00000250548,LINC01303,lncRNA,101927780
ENSG00000237401,LINC01304,mRNA,100505964
ENSG00000231453,LINC01305,lncRNA,285084
ENSG00000231671,LINC01307,lncRNA,104355286
ENSG00000234551,LINC01309,mRNA,104326190
ENSG00000205632,LINC01310,mRNA,100128946
ENSG00000260924,LINC01311,lncRNA,100652736
ENSG00000223586,LINC01312,lncRNA,154089
ENSG00000229891,LINC01315,mRNA,102723775
ENSG00000237790,LINC01318,lncRNA,106144585
ENSG00000228262,LINC01320,lncRNA,104355288
ENSG00000244128,LINC01322,lncRNA,103695433
ENSG00000241636,LINC01323,mRNA,106635527
ENSG00000241767,LINC01324,lncRNA,104355289
ENSG00000244321,LINC01326,lncRNA,106144540
ENSG00000241669,LINC01327,lncRNA,104310350
ENSG00000248673,LINC01331,lncRNA,104310351
ENSG00000250446,LINC01332,mRNA,106144530
ENSG00000249343,LINC01333,mRNA,101929082
ENSG00000248942,LINC01335,lncRNA,102503429
ENSG00000251221,LINC01337,lncRNA,103689917
ENSG00000281327,LINC01338,lncRNA,102546175
ENSG00000248555,LINC01339,lncRNA,101929495
ENSG00000250331,LINC01340,mRNA,102546227
ENSG00000227953,LINC01341,mRNA,149134
ENSG00000223823,LINC01342,lncRNA,254099
ENSG00000237290,LINC01343,mRNA,339442
ENSG00000228918,LINC01344,lncRNA,400799
ENSG00000226374,LINC01345,mRNA,105376672
ENSG00000233304,LINC01346,mRNA,728716
ENSG00000214837,LINC01347,lncRNA,731275
ENSG00000280587,LINC01348,lncRNA,731656
ENSG00000230402,LINC01349,lncRNA,100128787
ENSG00000228309,LINC01350,lncRNA,101929093
ENSG00000238078,LINC01352,mRNA,101929730
ENSG00000231507,LINC01353,mRNA,100506775
ENSG00000231768,LINC01354,lncRNA,100506795
ENSG00000261326,LINC01355,mRNA,100996511
ENSG00000215866,LINC01356,lncRNA,100996702
ENSG00000224167,LINC01357,mRNA,105378912
ENSG00000237352,LINC01358,lncRNA,101926925
ENSG00000226891,LINC01359,lncRNA,101927084
ENSG00000233973,LINC01360,lncRNA,101927295
ENSG00000236268,LINC01361,mRNA,101927498
